starting worker pid=6936 on localhost:11314 at 04:10:41.364
starting worker pid=8120 on localhost:11314 at 04:10:41.795
starting worker pid=2460 on localhost:11314 at 04:10:42.055
starting worker pid=6044 on localhost:11314 at 04:10:42.472

011-E164-034WL Progress 0 % 
  localhost:11314  6044 : Re 200 AoA -8 4:10:48 AM | File Data Loaded
  localhost:11314  8120 : Re 500 AoA  0 6:08:53 AM | Velocity Profiles Plotted 
  localhost:11314  2460 : Re 500 AoA  5 6:08:54 AM | Completed:  4.30516815185547 Mb 
  localhost:11314  8120 : Re 500 AoA  0 6:08:54 AM | Completed:  4.30640411376953 Mb 
  localhost:11314  6044 : Re 500 AoA 10 6:10:06 AM | Boundary Layers Calculated 
  localhost:11314  6936 : Re 500 AoA-40 6:10:07 AM | Boundary Layers Calculated 
  localhost:11314  6044 : Re 500 AoA 10 6:10:10 AM | Boundary Layers Plotted 
  localhost:11314  6936 : Re 500 AoA-40 6:10:11 AM | Boundary Layers Plotted 
  localhost:11314  6044 : Re 500 AoA 10 6:10:26 AM | Velocity Profiles Calculated 
  localhost:11314  6044 : Re 500 AoA 10 6:10:29 AM | Velocity Profiles Plotted 
  localhost:11314  6044 : Re 500 AoA 10 6:10:30 AM | Completed:  4.10308837890625 Mb 
  localhost:11314  6936 : Re 500 AoA-40 6:10:49 AM | Velocity Profiles Calculated 
  localhost:11314  6936 : Re 500 AoA-40 6:10:52 AM | Velocity Profiles Plotted 
  localhost:11314  6936 : Re 500 AoA-40 6:10:53 AM | Completed:  4.16590881347656 Mb 

011-E164-034WL Progress 86 % 
  localhost:11314  6936 : Re 500 AoA 15 6:11:00 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11314  6044 : Re 500 AoA 40 6:11:00 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11314  2460 : Re 500 AoA 20 6:11:00 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11314  6936 : Re 500 AoA 15 6:11:00 AM | Aerofoil Coordinates Calculated 
  localhost:11314  2460 : Re 500 AoA 20 6:11:00 AM | Aerofoil Coordinates Calculated 
  localhost:11314  6044 : Re 500 AoA 40 6:11:00 AM | Aerofoil Coordinates Calculated 
  localhost:11314  6044 : Re 500 AoA 40 6:11:03 AM | Aerofoil Surface Values Plotted 
  localhost:11314  6936 : Re 500 AoA 15 6:11:03 AM | Aerofoil Surface Values Plotted 
  localhost:11314  2460 : Re 500 AoA 20 6:11:03 AM | Aerofoil Surface Values Plotted 
  localhost:11314  6936 : Re 500 AoA 15 6:11:04 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11314  6044 : Re 500 AoA 40 6:11:04 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11314  2460 : Re 500 AoA 20 6:11:04 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11314  6936 : Re 500 AoA 15 6:11:06 AM | Aerofoil Cp and Vort Plotted 
  localhost:11314  2460 : Re 500 AoA 20 6:11:06 AM | Aerofoil Cp and Vort Plotted 
  localhost:11314  6044 : Re 500 AoA 40 6:11:06 AM | Aerofoil Cp and Vort Plotted 
  localhost:11314  6936 : Re 500 AoA 15 6:11:08 AM | Interpolation on Normals to Surface Calculated 
  localhost:11314  6044 : Re 500 AoA 40 6:11:08 AM | Interpolation on Normals to Surface Calculated 
  localhost:11314  2460 : Re 500 AoA 20 6:11:08 AM | Interpolation on Normals to Surface Calculated 
  localhost:11314  6044 : Re 500 AoA 40 6:11:16 AM | Interpolation on Normals to Surface Plotted 
  localhost:11314  6936 : Re 500 AoA 15 6:11:16 AM | Interpolation on Normals to Surface Plotted 
  localhost:11314  2460 : Re 500 AoA 20 6:11:16 AM | Interpolation on Normals to Surface Plotted 
  localhost:11314  2460 : Re 500 AoA 20 6:14:01 AM | Boundary Layers Calculated 
  localhost:11314  2460 : Re 500 AoA 20 6:14:08 AM | Boundary Layers Plotted 
  localhost:11314  2460 : Re 500 AoA 20 6:14:49 AM | Velocity Profiles Calculated 
  localhost:11314  2460 : Re 500 AoA 20 6:14:52 AM | Velocity Profiles Plotted 
  localhost:11314  2460 : Re 500 AoA 20 6:14:53 AM | Completed:  3.79979705810547 Mb 
  localhost:11314  6936 : Re 500 AoA 15 6:16:24 AM | Boundary Layers Calculated 
  localhost:11314  6044 : Re 500 AoA 40 6:16:26 AM | Boundary Layers Calculated 
  localhost:11314  6936 : Re 500 AoA 15 6:16:28 AM | Boundary Layers Plotted 
  localhost:11314  6044 : Re 500 AoA 40 6:16:31 AM | Boundary Layers Plotted 
  localhost:11314  6936 : Re 500 AoA 15 6:17:00 AM | Velocity Profiles Calculated 
  localhost:11314  6936 : Re 500 AoA 15 6:17:04 AM | Velocity Profiles Plotted 
  localhost:11314  6936 : Re 500 AoA 15 6:17:09 AM | Completed:  4.19997406005859 Mb 
  localhost:11314  6044 : Re 500 AoA 40 6:17:23 AM | Velocity Profiles Calculated 
  localhost:11314  6044 : Re 500 AoA 40 6:17:27 AM | Velocity Profiles Plotted 
  localhost:11314  6044 : Re 500 AoA 40 6:17:27 AM | Completed:  3.60142517089844 Mb 

011-E164-034WL Progress 100 % 
